Fecha,Anio,Mes,Dia,NombreMes,NombreDia,Trimestre,EsFestivo,Hora,RangoHorario,Localidad,Barrio,Direccion,NomViaPrincipal,NomViaSecundaria,Cuadrante,Latitud,Longitud,TipoVehiculo,TipoServicio,SubtipoServicio,TipoIncidente,ClaseSiniestro,ObjetoFijo,CondicionClimatica,CantIncidentes,CantHeridos,CantMuertos
2024-11-02,2024,11,2,Noviembre,Sábado,4,1,22,Noche,Ciudad Bolívar,Galerías,Avenida Américas con Calle 45,Avenida Américas,Calle 45,CAI Suba,5,-74,Bus SITP,Público,SITP Zonal,Caída de objetos en vía,Otros,Árbol,Lluvia,1,3,0
2023-09-03,2023,9,3,Septiembre,Domingo,3,1,0,Madrugada,Rafael Uribe Uribe,Patio Bonito,Avenida Carrera 68 con Calle 45,Avenida Carrera 68,Calle 45,CAI Restrepo,5,-74,Taxi,Público,Individual,Atropello con fatalidad,Atropello,Ninguno,Despejado,1,0,0
2022-10-29,2022,10,29,Octubre,Sábado,4,0,20,Noche,Engativá,Castilla,Calle 13 con Calle 53,Calle 13,Calle 53,CAI Salitre,5,-74,Motocicleta,Particular,No Aplica,Choque con lesionado,Choque,Ninguno,Húmedo,1,0,0
2024-10-25,2024,10,25,Octubre,Viernes,4,0,13,Hora Valle,Usme,Modelia,Calle 13 con Carrera 50,Calle 13,Carrera 50,CAI Kennedy,5,-74,Motocicleta,Particular,No Aplica,Volcamiento con lesionado,Volcamiento,Andén,Despejado,1,0,0
2025-02-10,2025,2,10,Febrero,Lunes,1,0,19,Noche,Los Mártires,Cedritos,Carrera 7 con Calle 100,Carrera 7,Calle 100,CAI Salitre,5,-74,Motocicleta,Particular,No Aplica,Choque objeto fijo con lesionado,Choque,Poste,Niebla,1,0,0
2022-12-04,2022,12,4,Diciembre,Domingo,4,1,8,Hora Pico Mañana,Bosa,Venecia,Avenida Carrera 68 con Carrera 15,Avenida Carrera 68,Carrera 15,CAI Kennedy,5,-74,Automóvil particular,Particular,No Aplica,Volcamiento,Volcamiento,Ninguno,Despejado,1,0,0
2024-02-29,2024,2,29,Febrero,Jueves,1,0,14,Hora Valle,Fontibón,Venecia,Carrera 30 con Calle 45,Carrera 30,Calle 45,CAI Venecia,5,-74,Bicicleta,No Aplica,No Aplica,Atropello con fatalidad,Atropello,Ninguno,Despejado,1,0,0
2024-12-08,2024,12,8,Diciembre,Domingo,4,1,19,Noche,Antonio Nariño,Patio Bonito,Avenida Carrera 68 con Calle 72,Avenida Carrera 68,Calle 72,CAI Chicó,5,-74,Bicicleta,No Aplica,No Aplica,Choque con objeto fijo,Choque,Separador,Lluvia,1,1,1
2025-08-10,2025,8,10,Agosto,Domingo,3,1,19,Noche,Chapinero,Centro,Avenida Caracas con Calle 63,Avenida Caracas,Calle 63,CAI Restrepo,5,-74,Bicicleta,No Aplica,No Aplica,Falla semafórica,Otros,Ninguno,Niebla,1,1,0
2024-01-30,2024,1,30,Enero,Martes,1,0,4,Madrugada,Barrios Unidos,Centro,Calle 13 con Calle 45,Calle 13,Calle 45,CAI Alhambra,5,-74,Tractocamión,Particular,Carga Pesada,Choque con objeto fijo,Choque,Separador,Húmedo,1,0,0
2023-05-15,2023,5,15,Mayo,Lunes,2,0,8,Hora Pico Mañana,Usme,El Rincón,Calle 13 con Carrera 15,Calle 13,Carrera 15,CAI Chicó,5,-74,Buseta,Público,Transporte Tradicional TPC,Falla semafórica,Otros,Ninguno,Lluvia,1,0,0
2022-02-04,2022,2,4,Febrero,Viernes,1,0,4,Madrugada,San Cristóbal,20 de Julio,Carrera 6 con Calle 27 Sur,Carrera 6,Calle 27 Sur,CAI 20 de Julio,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Choque simple,Choque,Ninguno,Niebla,1,0,0
2024-07-13,2024,7,13,Julio,Sábado,3,1,15,Hora Valle,Rafael Uribe Uribe,Arborizadora Alta,Avenida Carrera 68 con Calle 53,Avenida Carrera 68,Calle 53,CAI Venecia,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Choque con lesionado,Choque,Ninguno,Despejado,1,0,0
2022-08-31,2022,8,31,Agosto,Miércoles,3,1,19,Noche,Usaquén,Niza,Avenida Américas con Calle 72,Avenida Américas,Calle 72,CAI Kennedy,5,-74,Bicicleta,No Aplica,No Aplica,Autolesionado,Autolesionado,Ninguno,Húmedo,1,2,0
2024-01-21,2024,1,21,Enero,Domingo,1,1,1,Madrugada,Ciudad Bolívar,Modelia,Calle 13 con Carrera 15,Calle 13,Carrera 15,CAI Rosario,5,-74,Bicicleta,No Aplica,No Aplica,Falla semafórica,Otros,Ninguno,Despejado,1,0,0
2024-09-24,2024,9,24,Septiembre,Martes,3,1,8,Hora Pico Mañana,Santa Fe,Patio Bonito,Avenida Caracas con Carrera 15,Avenida Caracas,Carrera 15,CAI Kennedy,5,-74,Bicicleta,No Aplica,No Aplica,Falla semafórica,Otros,Ninguno,Húmedo,1,1,0
2022-12-23,2022,12,23,Diciembre,Viernes,4,0,22,Noche,Teusaquillo,Quinta Paredes,Avenida Esperanza con Carrera 45,Av. Esperanza,Carrera 45,CAI Quinta Paredes,5,-74,Motocicleta,Particular,No Aplica,Atropello,Atropello,Ninguno,Húmedo,1,3,0
2024-03-01,2024,3,1,Marzo,Viernes,1,1,19,Noche,Los Mártires,Industrial,Avenida Boyacá con Carrera 50,Avenida Boyacá,Carrera 50,CAI Kennedy,5,-74,Camioneta,Particular,No Aplica,Choque con lesionado,Choque,Ninguno,Lluvia,1,0,0
2023-07-22,2023,7,22,Julio,Sábado,3,1,9,Hora Valle,Santa Fe,Industrial,Avenida Carrera 68 con Carrera 15,Avenida Carrera 68,Carrera 15,CAI Suba,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Atropello con fatalidad,Atropello,Ninguno,Lluvia,1,0,0
2022-10-23,2022,10,23,Octubre,Domingo,4,1,7,Hora Pico Mañana,Santa Fe,Patio Bonito,Avenida Caracas con Calle 127,Avenida Caracas,Calle 127,CAI Salitre,5,-74,Automóvil particular,Particular,No Aplica,Choque simple,Choque,Ninguno,Húmedo,1,3,0
2022-10-05,2022,10,5,Octubre,Miércoles,4,0,0,Madrugada,San Cristóbal,El Lago,Carrera 30 con Carrera 50,Carrera 30,Carrera 50,CAI Alhambra,5,-74,Tractocamión,Particular,Carga Pesada,Atropello,Atropello,Ninguno,Húmedo,1,1,0
2023-11-05,2023,11,5,Noviembre,Domingo,4,1,1,Madrugada,Rafael Uribe Uribe,Arborizadora Alta,Calle 26 con Carrera 15,Calle 26,Carrera 15,CAI Chicó,5,-74,Tractocamión,Particular,Carga Pesada,Choque con lesionado,Choque,Ninguno,Despejado,1,0,0
2023-02-08,2023,2,8,Febrero,Miércoles,1,0,13,Hora Valle,Tunjuelito,Cedritos,Calle 26 con Calle 127,Calle 26,Calle 127,CAI Salitre,5,-74,Camión,Particular,Carga,Falla semafórica,Otros,Ninguno,Lluvia,1,1,0
2024-03-11,2024,3,11,Marzo,Lunes,1,0,12,Hora Valle,Los Mártires,Galerías,Avenida Américas con Calle 127,Avenida Américas,Calle 127,CAI Venecia,5,-74,Camión,Particular,Carga,Atropello,Atropello,Ninguno,Niebla,1,0,0
2022-04-28,2022,4,28,Abril,Jueves,2,0,4,Madrugada,San Cristóbal,Américas,Avenida Ciudad de Cali con Carrera 50,Avenida Ciudad de Cali,Carrera 50,CAI Kennedy,5,-74,Tractocamión,Particular,Carga Pesada,Autolesionado,Autolesionado,Ninguno,Niebla,1,2,0
2024-04-28,2024,4,28,Abril,Domingo,2,1,2,Madrugada,Los Mártires,El Rincón,Autopista Norte con Calle 72,Autopista Norte,Calle 72,CAI Salitre,5,-74,Tractocamión,Particular,Carga Pesada,Caida de ocupante,Caída de ocupante,Ninguno,Despejado,1,0,0
2022-04-07,2022,4,7,Abril,Jueves,2,0,7,Hora Pico Mañana,Chapinero,El Rincón,Carrera 30 con Calle 53,Carrera 30,Calle 53,CAI Kennedy,5,-74,Tractocamión,Particular,Carga Pesada,Vehículo mal estacionado,Otros,Ninguno,Despejado,1,0,0
2024-04-12,2024,4,12,Abril,Viernes,2,0,17,Hora Pico Tarde,Fontibón,Toberín,Calle 26 con Calle 72,Calle 26,Calle 72,CAI Venecia,5,-74,Tractocamión,Particular,Carga Pesada,Caída de objetos en vía,Otros,Árbol,Lluvia,1,2,0
2022-06-12,2022,6,12,Junio,Domingo,2,1,4,Madrugada,Teusaquillo,Cedritos,Avenida Américas con Calle 45,Avenida Américas,Calle 45,CAI Chicó,5,-74,Automóvil particular,Particular,No Aplica,Caida de ocupante,Caída de ocupante,Ninguno,Niebla,1,0,0
2024-04-30,2024,4,30,Abril,Martes,2,1,13,Hora Valle,Bosa,Olaya,Calle 26 con Calle 72,Calle 26,Calle 72,CAI Alhambra,5,-74,Automóvil particular,Particular,No Aplica,Choque con lesionado,Choque,Ninguno,Niebla,1,3,0
2023-06-29,2023,6,29,Junio,Jueves,2,0,0,Madrugada,Suba,El Lago,Avenida Ciudad de Cali con Carrera 15,Avenida Ciudad de Cali,Carrera 15,CAI Salitre,5,-74,Taxi,Público,Individual,Atropello,Atropello,Ninguno,Lluvia,1,0,0
2023-12-11,2023,12,11,Diciembre,Lunes,4,0,19,Noche,Rafael Uribe Uribe,El Lago,Autopista Norte con Calle 63,Autopista Norte,Calle 63,CAI Rosario,5,-74,Taxi,Público,Individual,Atropello,Atropello,Ninguno,Niebla,1,0,0
2024-08-10,2024,8,10,Agosto,Sábado,3,0,4,Madrugada,Antonio Nariño,Olaya,Avenida Boyacá con Calle 63,Avenida Boyacá,Calle 63,CAI Alhambra,5,-74,Tractocamión,Particular,Carga Pesada,Atropello con fatalidad,Atropello,Ninguno,Húmedo,1,0,0
2023-03-24,2023,3,24,Marzo,Viernes,1,0,12,Hora Valle,San Cristóbal,Villas de Granada,Avenida Américas con Calle 72,Avenida Américas,Calle 72,CAI Salitre,5,-74,Camioneta,Particular,No Aplica,Volcamiento,Volcamiento,Ninguno,Húmedo,1,1,0
2023-12-16,2023,12,16,Diciembre,Sábado,4,0,15,Hora Valle,Teusaquillo,Modelia,Autopista Norte con Carrera 24,Autopista Norte,Carrera 24,CAI Venecia,5,-74,Camioneta,Particular,No Aplica,Caida de ocupante,Caída de ocupante,Ninguno,Niebla,1,0,0
2024-07-31,2024,7,31,Julio,Miércoles,3,0,11,Hora Valle,San Cristóbal,Restrepo,Calle 13 con Calle 63,Calle 13,Calle 63,CAI Suba,5,-74,Bicicleta,No Aplica,No Aplica,Choque simple,Choque,Ninguno,Niebla,1,0,0
2025-02-23,2025,2,23,Febrero,Domingo,1,1,18,Hora Pico Tarde,Ciudad Bolívar,Venecia,Calle 80 con Carrera 15,Calle 80,Carrera 15,CAI Suba,5,-74,Buseta,Público,Transporte Tradicional TPC,Choque con lesionado,Choque,Ninguno,Lluvia,1,0,0
2024-02-12,2024,2,12,Febrero,Lunes,1,0,0,Madrugada,San Cristóbal,El Rincón,Avenida Caracas con Calle 45,Avenida Caracas,Calle 45,CAI Rosario,5,-74,Taxi,Público,Individual,Volcamiento,Volcamiento,Ninguno,Niebla,1,2,0
2023-08-06,2023,8,6,Agosto,Domingo,3,1,7,Hora Pico Mañana,Chapinero,Niza,Avenida Boyacá con Calle 127,Avenida Boyacá,Calle 127,CAI Rosario,5,-74,Automóvil particular,Particular,No Aplica,Atropello,Atropello,Ninguno,Lluvia,1,2,0
2024-05-22,2024,5,22,Mayo,Miércoles,2,0,0,Madrugada,Barrios Unidos,Niza,Avenida Carrera 68 con Calle 53,Avenida Carrera 68,Calle 53,CAI Suba,5,-74,Automóvil particular,Particular,No Aplica,Volcamiento con lesionado,Volcamiento,Andén,Húmedo,1,1,0
2022-05-13,2022,5,13,Mayo,Viernes,2,0,12,Hora Valle,Kennedy,Modelia,Avenida Boyacá con Carrera 24,Avenida Boyacá,Carrera 24,CAI Kennedy,5,-74,Automóvil particular,Particular,No Aplica,Choque con objeto fijo,Choque,Separador,Niebla,1,2,0
2023-08-02,2023,8,2,Agosto,Miércoles,3,1,16,Hora Pico Tarde,Barrios Unidos,Arborizadora Alta,Carrera 7 con Calle 127,Carrera 7,Calle 127,CAI Chicó,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Choque con objeto fijo,Choque,Separador,Húmedo,1,0,0
2025-01-31,2025,1,31,Enero,Viernes,1,0,6,Hora Pico Mañana,Engativá,7 de Agosto,Avenida Américas con Carrera 50,Avenida Américas,Carrera 50,CAI Salitre,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Choque con lesionado,Choque,Ninguno,Lluvia,1,3,0
2022-12-07,2022,12,7,Diciembre,Miércoles,4,0,23,Noche,Engativá,Restrepo,Avenida Boyacá con Calle 100,Avenida Boyacá,Calle 100,CAI Rosario,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Choque con lesionado,Choque,Ninguno,Húmedo,1,1,0
2023-09-12,2023,9,12,Septiembre,Martes,3,0,8,Hora Pico Mañana,Los Mártires,Olaya,Avenida Carrera 68 con Calle 127,Avenida Carrera 68,Calle 127,CAI Suba,5,-74,Taxi,Público,Individual,Choque con objeto fijo,Choque,Separador,Lluvia,1,1,0
2022-08-28,2022,8,28,Agosto,Domingo,3,1,6,Hora Pico Mañana,Antonio Nariño,Cedritos,Carrera 30 con Calle 127,Carrera 30,Calle 127,CAI Restrepo,5,-74,Automóvil particular,Particular,No Aplica,Volcamiento con lesionado,Volcamiento,Andén,Despejado,1,2,0
2022-10-12,2022,10,12,Octubre,Miércoles,4,0,23,Noche,Fontibón,Centro Fontibón,Calle 17 con Carrera 99,Calle 17,Carrera 99,CAI Fontibón Centro,5,-74,Automóvil particular,Particular,No Aplica,Caída de objetos en vía,Otros,Árbol,Húmedo,1,1,0
2023-05-25,2023,5,25,Mayo,Jueves,2,0,15,Hora Valle,Puente Aranda,Centro,Avenida Caracas con Calle 72,Avenida Caracas,Calle 72,CAI Salitre,5,-74,Taxi,Público,Individual,Falla semafórica,Otros,Ninguno,Lluvia,1,0,0
2024-05-16,2024,5,16,Mayo,Jueves,2,0,23,Noche,Puente Aranda,Olaya,Autopista Norte con Calle 45,Autopista Norte,Calle 45,CAI Chicó,5,-74,Taxi,Público,Individual,Choque simple,Choque,Ninguno,Lluvia,1,0,0
2024-09-10,2024,9,10,Septiembre,Martes,3,0,7,Hora Pico Mañana,Suba,Centro,Carrera 30 con Calle 100,Carrera 30,Calle 100,CAI Venecia,5,-74,Taxi,Público,Individual,Choque simple,Choque,Ninguno,Despejado,1,0,0
2022-04-13,2022,4,13,Abril,Miércoles,2,0,3,Madrugada,Antonio Nariño,Arborizadora Alta,Avenida Américas con Carrera 50,Avenida Américas,Carrera 50,CAI Alhambra,5,-74,Taxi,Público,Individual,Volcamiento con lesionado,Volcamiento,Andén,Lluvia,1,1,1
2023-08-18,2023,8,18,Agosto,Viernes,3,0,17,Hora Pico Tarde,Usaquén,Cedritos,Calle 13 con Carrera 24,Calle 13,Carrera 24,CAI Chicó,5,-74,Taxi,Público,Individual,Caída de objetos en vía,Otros,Árbol,Lluvia,1,0,0
2024-05-02,2024,5,2,Mayo,Jueves,2,0,9,Hora Valle,Engativá,7 de Agosto,Avenida Américas con Calle 6,Avenida Américas,Calle 6,CAI Kennedy,5,-74,Taxi,Público,Individual,Atropello con fatalidad,Atropello,Ninguno,Niebla,1,0,0
2022-05-28,2022,5,28,Mayo,Sábado,2,0,11,Hora Valle,Santa Fe,Industrial,Avenida Carrera 68 con Carrera 15,Avenida Carrera 68,Carrera 15,CAI Suba,5,-74,Taxi,Público,Individual,Atropello con fatalidad,Atropello,Ninguno,Lluvia,1,0,0
2022-04-08,2022,4,8,Abril,Viernes,2,0,10,Hora Valle,Engativá,Castilla,Avenida Boyacá con Calle 100,Avenida Boyacá,Calle 100,CAI Restrepo,5,-74,Buseta,Público,Transporte Tradicional TPC,Daño en pavimento,Otros,Ninguno,Húmedo,1,3,0
2022-12-16,2022,12,16,Diciembre,Viernes,4,0,17,Hora Pico Tarde,Puente Aranda,Restrepo,Avenida Américas con Calle 100,Avenida Américas,Calle 100,CAI Suba,5,-74,Buseta,Público,Transporte Tradicional TPC,Varado,Otros,Ninguno,Húmedo,1,0,0
2024-01-22,2024,1,22,Enero,Lunes,1,0,0,Madrugada,Usme,Patio Bonito,Avenida Américas con Calle 53,Avenida Américas,Calle 53,CAI Kennedy,5,-74,Buseta,Público,Transporte Tradicional TPC,Varado,Otros,Ninguno,Lluvia,1,0,0
2024-11-14,2024,11,14,Noviembre,Jueves,4,0,14,Hora Valle,Antonio Nariño,El Rincón,Avenida Américas con Carrera 15,Avenida Américas,Carrera 15,CAI Alhambra,5,-74,Buseta,Público,Transporte Tradicional TPC,Caida de ocupante,Caída de ocupante,Ninguno,Despejado,1,0,0
2022-09-28,2022,9,28,Septiembre,Miércoles,3,0,13,Hora Valle,Tunjuelito,San Benito,Carrera 19C con Calle 58 Sur,Carrera 19C,Calle 58 Sur,CAI San Benito,5,-74,Tractocamión,Particular,Carga Pesada,Atropello con fatalidad,Atropello,Ninguno,Niebla,1,0,0
2023-05-11,2023,5,11,Mayo,Jueves,2,0,10,Hora Valle,Rafael Uribe Uribe,Venecia,Autopista Norte con Calle 53,Autopista Norte,Calle 53,CAI Chicó,5,-74,Tractocamión,Particular,Carga Pesada,Choque objeto fijo con lesionado,Choque,Poste,Lluvia,1,2,0
2024-04-27,2024,4,27,Abril,Sábado,2,0,16,Hora Pico Tarde,Rafael Uribe Uribe,Venecia,Avenida Carrera 68 con Carrera 50,Avenida Carrera 68,Carrera 50,CAI Venecia,5,-74,Camión,Particular,Carga,Volcamiento,Volcamiento,Ninguno,Húmedo,1,0,0
2023-11-20,2023,11,20,Noviembre,Lunes,4,0,19,Noche,Los Mártires,El Lago,Avenida Américas con Calle 6,Avenida Américas,Calle 6,CAI Restrepo,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Choque con objeto fijo,Choque,Separador,Despejado,1,2,0
2022-06-03,2022,6,3,Junio,Viernes,2,0,4,Madrugada,Chapinero,Industrial,Calle 26 con Carrera 15,Calle 26,Carrera 15,CAI Venecia,5,-74,Buseta,Público,Transporte Tradicional TPC,Volcamiento,Volcamiento,Ninguno,Despejado,1,1,1
2023-11-30,2023,11,30,Noviembre,Jueves,4,0,6,Hora Pico Mañana,Rafael Uribe Uribe,Patio Bonito,Avenida Américas con Calle 100,Avenida Américas,Calle 100,CAI Chicó,5,-74,Camión,Particular,Carga,Choque con lesionado,Choque,Ninguno,Húmedo,1,0,0
2023-09-09,2023,9,9,Septiembre,Sábado,3,0,13,Hora Valle,Ciudad Bolívar,Venecia,Calle 80 con Carrera 15,Calle 80,Carrera 15,CAI Suba,5,-74,Camión,Particular,Carga,Caída de objetos en vía,Otros,Árbol,Niebla,1,0,0
2022-10-28,2022,10,28,Octubre,Viernes,4,0,6,Hora Pico Mañana,Ciudad Bolívar,Américas,Autopista Norte con Calle 45,Autopista Norte,Calle 45,CAI Venecia,5,-74,Camioneta,Particular,No Aplica,Varado,Otros,Ninguno,Niebla,1,0,0
2023-03-31,2023,3,31,Marzo,Viernes,1,0,17,Hora Pico Tarde,Suba,Industrial,Avenida Carrera 68 con Carrera 15,Avenida Carrera 68,Carrera 15,CAI Salitre,5,-74,Camión,Particular,Carga,Falla semafórica,Otros,Ninguno,Niebla,1,1,0
2022-01-11,2022,1,11,Enero,Martes,1,0,22,Noche,Chapinero,Galerías,Calle 80 con Calle 53,Calle 80,Calle 53,CAI Alhambra,5,-74,Motocicleta,Particular,No Aplica,Manifestación,Otros,Ninguno,Despejado,1,2,0
2024-11-11,2024,11,11,Noviembre,Lunes,4,1,16,Hora Valle,Los Mártires,Cedritos,Calle 26 con Calle 100,Calle 26,Calle 100,CAI Restrepo,5,-74,Motocicleta,Particular,No Aplica,Caída de objetos en vía,Otros,Árbol,Niebla,1,0,0
2022-01-20,2022,1,20,Enero,Jueves,1,0,18,Hora Pico Tarde,Usme,Patio Bonito,Avenida Boyacá con Calle 100,Avenida Boyacá,Calle 100,CAI Alhambra,5,-74,Camión,Particular,Carga,Cierre evento controlado,Otros,Ninguno,Despejado,1,2,0
2022-03-01,2022,3,1,Marzo,Martes,1,0,7,Hora Pico Mañana,La Candelaria,Américas,Avenida Américas con Carrera 50,Avenida Américas,Carrera 50,CAI Suba,5,-74,Camión,Particular,Carga,Caída de objetos en vía,Otros,Árbol,Despejado,1,0,0
2022-04-29,2022,4,29,Abril,Viernes,2,0,1,Madrugada,Fontibón,Venecia,Avenida Caracas con Carrera 15,Avenida Caracas,Carrera 15,CAI Restrepo,5,-74,Camión,Particular,Carga,Choque con lesionado,Choque,Ninguno,Lluvia,1,0,0
2025-07-04,2025,7,4,Julio,Viernes,3,0,17,Hora Pico Tarde,Los Mártires,El Lago,Carrera 30 con Carrera 50,Carrera 30,Carrera 50,CAI Salitre,5,-74,Camión,Particular,Carga,Atropello,Atropello,Ninguno,Lluvia,1,0,0
2022-10-14,2022,10,14,Octubre,Viernes,4,0,19,Noche,Usaquén,Cedritos,Calle 13 con Carrera 24,Calle 13,Carrera 24,CAI Chicó,5,-74,Bicicleta,No Aplica,No Aplica,Choque objeto fijo con lesionado,Choque,Poste,Despejado,1,2,0
2025-04-11,2025,4,11,Abril,Viernes,2,0,2,Madrugada,Suba,El Lago,Avenida Ciudad de Cali con Carrera 15,Avenida Ciudad de Cali,Carrera 15,CAI Salitre,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Falla semafórica,Otros,Ninguno,Húmedo,1,3,0
2023-09-24,2023,9,24,Septiembre,Domingo,3,1,4,Madrugada,Santa Fe,Castilla,Calle 80 con Calle 53,Calle 80,Calle 53,CAI Rosario,5,-74,Taxi,Público,Individual,Caida de ocupante,Caída de ocupante,Ninguno,Niebla,1,0,0
2024-02-04,2024,2,4,Febrero,Domingo,1,1,6,Hora Pico Mañana,Engativá,El Rincón,Avenida Carrera 68 con Calle 53,Avenida Carrera 68,Calle 53,CAI Kennedy,5,-74,Taxi,Público,Individual,Choque simple,Choque,Ninguno,Húmedo,1,2,0
2023-07-04,2023,7,4,Julio,Martes,3,0,4,Madrugada,Engativá,Cedritos,Autopista Norte con Carrera 24,Autopista Norte,Carrera 24,CAI Restrepo,5,-74,Motocicleta,Particular,No Aplica,Atropello con fatalidad,Atropello,Ninguno,Húmedo,1,0,0
2025-03-18,2025,3,18,Marzo,Martes,1,0,23,Noche,Engativá,Centro,Calle 26 con Carrera 15,Calle 26,Carrera 15,CAI Restrepo,5,-74,Buseta,Público,Transporte Tradicional TPC,Choque simple,Choque,Ninguno,Húmedo,1,3,0
2025-07-01,2025,7,1,Julio,Martes,3,0,22,Noche,Bosa,Alquería,Avenida Américas con Calle 45,Avenida Américas,Calle 45,CAI Alhambra,5,-74,Buseta,Público,Transporte Tradicional TPC,Atropello,Atropello,Ninguno,Despejado,1,1,0
2024-05-25,2024,5,25,Mayo,Sábado,2,0,4,Madrugada,Fontibón,Capellanía,Carrera 86 con Calle 22A,Carrera 86,Calle 22A,CAI Capellanía,5,-74,Taxi,Público,Individual,Caida de ocupante,Caída de ocupante,Ninguno,Lluvia,1,2,0
2025-04-23,2025,4,23,Abril,Miércoles,2,0,20,Noche,Kennedy,Restrepo,Avenida Carrera 68 con Calle 127,Avenida Carrera 68,Calle 127,CAI Suba,5,-74,Taxi,Público,Individual,Varado,Otros,Ninguno,Lluvia,1,0,0
2025-06-18,2025,6,18,Junio,Miércoles,2,0,18,Hora Pico Tarde,Ciudad Bolívar,Castilla,Avenida Carrera 68 con Calle 63,Avenida Carrera 68,Calle 63,CAI Salitre,5,-74,Camión,Particular,Carga,Choque con lesionado,Choque,Ninguno,Despejado,1,0,0
2025-06-10,2025,6,10,Junio,Martes,2,0,13,Hora Valle,Los Mártires,El Lago,Avenida Américas con Calle 6,Avenida Américas,Calle 6,CAI Restrepo,5,-74,Tractocamión,Particular,Carga Pesada,Choque con objeto fijo,Choque,Separador,Despejado,1,0,0
2022-04-14,2022,4,14,Abril,Jueves,2,0,15,Hora Valle,Kennedy,Centro,Carrera 7 con Calle 100,Carrera 7,Calle 100,CAI Salitre,5,-74,Motocicleta,Particular,No Aplica,Choque simple,Choque,Ninguno,Despejado,1,0,0
2025-04-29,2025,4,29,Abril,Martes,2,0,16,Hora Pico Tarde,Puente Aranda,Cedritos,Calle 26 con Calle 72,Calle 26,Calle 72,CAI Alhambra,5,-74,Motocicleta,Particular,No Aplica,Choque con lesionado,Choque,Ninguno,Niebla,1,1,0
2023-05-17,2023,5,17,Mayo,Miércoles,2,0,22,Noche,Fontibón,Niza,Calle 13 con Carrera 24,Calle 13,Carrera 24,CAI Restrepo,5,-74,Motocicleta,Particular,No Aplica,Autolesionado,Autolesionado,Ninguno,Niebla,1,1,0
2022-08-26,2022,8,26,Agosto,Viernes,3,0,11,Hora Valle,Engativá,Villas de Granada,Avenida Ciudad de Cali con Calle 72,Avenida Ciudad de Cali,Calle 72,CAI Rosario,5,-74,Bicicleta,No Aplica,No Aplica,Choque simple,Choque,Ninguno,Lluvia,1,2,0
2024-05-31,2024,5,31,Mayo,Viernes,2,0,3,Madrugada,Bosa,Piamonte,Carrera 80B con Calle 54 Sur,Carrera 80B,Calle 54 Sur,CAI Piamonte,5,-74,Bus SITP,Público,SITP Zonal,Caída de objetos en vía,Otros,Árbol,Húmedo,1,2,0
2023-01-07,2023,1,7,Enero,Sábado,1,1,16,Hora Pico Tarde,Ciudad Bolívar,Alquería,Autopista Norte con Calle 72,Autopista Norte,Calle 72,CAI Rosario,5,-74,Camión,Particular,Carga,Choque con objeto fijo,Choque,Separador,Húmedo,1,2,0
2024-01-25,2024,1,25,Enero,Jueves,1,0,15,Hora Valle,Fontibón,Villas de Granada,Avenida Ciudad de Cali con Carrera 50,Avenida Ciudad de Cali,Carrera 50,CAI Venecia,5,-74,Camión,Particular,Carga,Volcamiento con lesionado,Volcamiento,Andén,Despejado,1,0,1
2025-03-29,2025,3,29,Marzo,Sábado,1,0,9,Hora Valle,Chapinero,Alquería,Avenida Américas con Calle 53,Avenida Américas,Calle 53,CAI Chicó,5,-74,Camión,Particular,Carga,Choque objeto fijo con lesionado,Choque,Poste,Lluvia,1,0,0
2022-08-12,2022,8,12,Agosto,Viernes,3,0,2,Madrugada,Los Mártires,El Lago,Avenida Boyacá con Carrera 24,Avenida Boyacá,Carrera 24,CAI Restrepo,5,-74,Camioneta,Particular,No Aplica,Falla semafórica,Otros,Ninguno,Lluvia,1,0,0
2024-09-01,2024,9,1,Septiembre,Domingo,3,1,19,Noche,Engativá,Restrepo,Calle 80 con Carrera 24,Calle 80,Carrera 24,CAI Rosario,5,-74,Tractocamión,Particular,Carga Pesada,Choque con lesionado,Choque,Ninguno,Despejado,1,0,0
2022-12-12,2022,12,12,Diciembre,Lunes,4,0,22,Noche,Suba,Galerías,Calle 80 con Calle 53,Calle 80,Calle 53,CAI Alhambra,5,-74,Taxi,Público,Individual,Choque con lesionado,Choque,Ninguno,Despejado,1,0,0
2025-08-07,2025,8,7,Agosto,Jueves,3,1,12,Hora Valle,Rafael Uribe Uribe,El Rincón,Autopista Norte con Calle 53,Autopista Norte,Calle 53,CAI Restrepo,5,-74,Buseta,Público,Transporte Tradicional TPC,Choque objeto fijo con lesionado,Choque,Poste,Húmedo,1,1,0
2023-06-24,2023,6,24,Junio,Sábado,2,0,1,Madrugada,Chapinero,El Rincón,Avenida Ciudad de Cali con Calle 72,Avenida Ciudad de Cali,Calle 72,CAI Venecia,5,-74,Camión,Particular,Carga,Caida de ocupante,Caída de ocupante,Ninguno,Despejado,1,1,0
